Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU Score,GPU Score
Refurbished,Gigabyte AERO 15 XA-7ES2130SH,Gigabyte,Aero,Intel Core i7-9750H,RTX 2070,16,512,SSD,15.6,0,10705,16101
Refurbished,Gigabyte AERO 15 XB-7ES1130SH,Gigabyte,Aero,Intel Core i7-10750H,RTX 2070,16,512,SSD,15.6,0,11662,16101
Refurbished,Gigabyte AERO 16 YE5-94ES948HP,Gigabyte,Aero,Intel Core i9-12900HK,RTX 3080,32,2000,SSD,16.0,0,25890,25128
Refurbished,Gigabyte AERO 17 HDR WB-8ES4130SH,Gigabyte,Aero,Intel Core i7-10875H,RTX 2070,16,512,SSD,17.3,0,14676,16101
Refurbished,Gigabyte AORUS 15G KB-7ES1130MD,Gigabyte,Aorus,Intel Core i7-10750H,RTX 2060,16,512,SSD,15.6,0,11662,14116
Refurbished,Gigabyte AORUS 15G WB-8ES2130MD,Gigabyte,Aorus,Intel Core i7-10875H,RTX 2070,16,512,SSD,15.6,0,14676,16101
Refurbished,Gigabyte AORUS 15G XB-8ES2130MD,Gigabyte,Aorus,Intel Core i7-10875H,RTX 2070,16,512,SSD,15.6,0,14676,16101
Refurbished,Gigabyte AORUS 15P KB-7ES1130SD,Gigabyte,Aorus,Intel Core i7-10750,RTX 2060,16,512,SSD,15.6,0,11662,14116
Refurbished,Gigabyte AORUS 15P KC-8ES2130SH,Gigabyte,Aorus,Intel Core i7-10870H,RTX 3060,16,512,SSD,15.6,0,14215,16840
Refurbished,Gigabyte AORUS 15P KD-72ES224SH,Gigabyte,Aorus,Intel Core i7-11800H,RTX 3060,16,1000,SSD,15.6,0,20086,16840
Refurbished,Gigabyte AORUS 15P XC-8ES2430SH,Gigabyte,Aorus,Intel Core i7-10870H,RTX 3070,32,512,SSD,15.6,0,14215,22238
Refurbished,Gigabyte AORUS 15P XD,Gigabyte,Aorus,Intel Core i7-11800H,RTX 3070,16,1000,SSD,15.6,0,20086,22238
Refurbished,Gigabyte AORUS 15P XD-73ES324SH,Gigabyte,Aorus,Intel Core i7-11800H,RTX 3070,16,1000,SSD,15.6,0,20086,22238
Refurbished,Gigabyte AORUS 17 YE5-74ES544SH,Gigabyte,Aorus,Intel Core i7-12700H,RTX 3080,32,1000,SSD,17.3,0,25766,25128
Refurbished,Gigabyte AORUS 17G XC-8ES6430RH,Gigabyte,Aorus,Intel Core i7-10870H,RTX 3070,32,512,SSD,17.3,0,14215,22238
Refurbished,Gigabyte AORUS 5 KE4-72ES314SO,Gigabyte,Aorus,Intel Core i7-12700H,RTX 3060,16,1000,SSD,15.6,0,25766,16840
Refurbished,Gigabyte Aorus 15-SA-7ES0250D,Gigabyte,Aorus,Intel Core i7-9750H,GTX 1660,16,512,SSD,15.6,0,10705,11659
Refurbished,HP 15S-EQ2127NS,HP,15S,AMD Ryzen 3 5300U,Radeon Vega 6,8,256,SSD,15.6,0,9612,4
Refurbished,HP 15S-FQ1169NS,HP,15S,Intel Core i5-1035G1,Integrated,8,512,SSD,15.6,0,7233,4
Refurbished,HP 15S-FQ4052NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,512,SSD,15.6,0,9814,4
Refurbished,HP 15S-fq2005ns,HP,15S,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
Refurbished,HP 15S-fq2095ns,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,HP 15S-fq2159ns,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
Refurbished,HP 15S-fq4027ns,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,512,SSD,15.6,0,9814,4
Refurbished,HP 250 G8,HP,250,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
Refurbished,HP 255 G8,HP,255,AMD Ryzen 5 3500U,Integrated,8,256,SSD,15.6,0,6868,4
Refurbished,HP EliteBook 650 G9,HP,EliteBook,Intel Core i7-1255U,Intel Iris Xe,8,512,SSD,15.6,0,13289,4
Refurbished,HP EliteBook 830 G6,HP,EliteBook,Intel Core i5-8265U,Integrated,8,256,SSD,13.3,0,5861,4
Refurbished,HP EliteBook 830 G8,HP,EliteBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,13.3,0,9564,4
Refurbished,HP EliteBook 830 G8,HP,EliteBook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,13.3,0,10011,4
Refurbished,HP EliteBook 840 G4,HP,EliteBook,Intel Core i7-7500U,Integrated,8,256,SSD,14.0,0,3639,4
Refurbished,HP EliteBook 840 G8,HP,EliteBook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,14.0,0,10011,4
Refurbished,HP EliteBook 850 G6,HP,EliteBook,Intel Core i5-8265U,Integrated,8,256,SSD,15.6,0,5861,4
Refurbished,HP EliteBook 850 G7,HP,EliteBook,Intel Core i5-10210U,Integrated,8,256,SSD,15.6,0,6136,4
Refurbished,HP EliteBook 850 G8,HP,EliteBook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,15.6,0,10011,4
Refurbished,HP EliteBook x360 1030 G4,HP,EliteBook,Intel Core i5-8265U,Integrated,8,256,SSD,13.3,1,5861,4
Refurbished,HP Essential 255 G8,HP,255,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,512,SSD,15.6,0,12868,4
Refurbished,HP OMEN 15-DC0005NS,HP,Omen,Intel Core i7-8750H,GTX 1050,8,1000,HDD,15.6,0,9837,5030
Refurbished,HP OMEN 15-EN0004NS,HP,Omen,AMD Ryzen 7 4800H,RTX 2060,16,1000,SSD,15.6,0,18279,14116
Refurbished,HP OMEN 16-C0045NS,HP,Omen,AMD Ryzen 9 5900HX,RTX 3070,16,1000,SSD,16.1,0,22369,22238
Refurbished,HP OMEN 16-b0045ns,HP,Omen,Intel Core i7-11800H,RTX 3060,16,1000,SSD,16.1,0,20086,16840
Refurbished,HP OMEN 16-b0046ns,HP,Omen,Intel Core i7-11800H,RTX 3060,32,1000,SSD,16.1,0,20086,16840
Refurbished,HP OMEN 16-c0013ns,HP,Omen,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,16.1,0,20856,9466
Refurbished,HP OMEN 17-CB1005NS,HP,Omen,Intel Core i7-10750H,RTX 2080,32,1000,SSD,17.3,0,11662,18750
Refurbished,HP OMEN 17-ck0014ns,HP,Omen,Intel Core i7-11800H,RTX 3070,32,1000,SSD,17.3,0,20086,22238
Refurbished,HP Omen 15-EK0004NS,HP,Omen,Intel Core i7-10750H,RTX 2070,16,1000,SSD,15.6,0,11662,16101
Refurbished,HP Omen 15-EN0002NS,HP,Omen,AMD Ryzen 7 4800H,GTX 1650,16,1000,SSD,15.6,0,18279,7878
Refurbished,HP Omen 15-en1004ns,HP,Omen,AMD Ryzen 7 5800H,RTX 3070,16,1000,SSD,15.6,0,20856,22238
Refurbished,HP Omen 15-en1011ns,HP,Omen,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856,16840
Refurbished,HP Pavilion Gaming 15-EC1012NS,HP,Pavilion,AMD Ryzen 7 4800H,GTX 1650,16,512,SSD,15.6,0,18279,7878
Refurbished,HP Pavilion Gaming 16-A0008NS,HP,Pavilion,Intel Core i5-10300H,GTX 1050,8,512,SSD,16.1,0,8283,5030
Refurbished,HP Pavilion Gaming 16-A0010NS,HP,Pavilion,Intel Core i7-10750H,GTX 1650,16,512,SSD,16.1,0,11662,7878
Refurbished,HP Pavilion Gaming 16-A0029NS,HP,Pavilion,Intel Core i7-10750H,RTX 2060,16,512,SSD,16.1,0,11662,14116
Refurbished,HP Pavilion Gaming 17-CD1000NS,HP,Pavilion,Intel Core i7-10750H,GTX 1650,8,512,SSD,17.3,0,11662,7878
Refurbished,HP Pavilion Laptop 14-CE3008NS,HP,Pavilion,Intel Core i5-1035G1,MX130,8,512,SSD,14.0,0,7233,1818
Refurbished,HP ProBook 430 G7,HP,ProBook,Intel Core i5-10210U,Integrated,8,256,SSD,13.3,0,6136,4
Refurbished,HP ProBook 440 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,14.0,0,9564,4
Refurbished,HP ProBook 450 G6,HP,ProBook,Intel Core i5-8265U,Integrated,8,256,SSD,15.6,0,5861,4
Refurbished,HP ProBook 450 G7,HP,ProBook,Intel Core i5-10210U,Integrated,8,256,SSD,15.6,0,6136,4
Refurbished,HP ProBook 450 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,15.6,0,9564,4
Refurbished,HP ProBook 450 G8,HP,ProBook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,15.6,0,10011,4
Refurbished,HP Victus 16-d0031ns,HP,Victus,Intel Core i5-11400H,GTX 1650,16,512,SSD,16.1,0,15398,7878
Refurbished,HP Victus 16-e0030ns,HP,Victus,AMD Ryzen 5 5600H,RTX 3050,16,512,SSD,16.1,0,16751,9466
Refurbished,HP ZBook Firefly 14 G8,HP,Zbook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,14.0,0,10011,4
Refurbished,HP ZBook Firefly 15 G8,HP,Zbook,Intel Core i7-1165G7,T500,16,512,SSD,15.6,0,10011,3642
Refurbished,HP ZBook Fury G8,HP,Zbook,Intel Core i7-11800H,RTX A3000,16,512,SSD,15.6,0,20086,13692
Refurbished,HP ZBook Fury G8,HP,Zbook,Intel Core i9-11900H,Integrated,32,1000,SSD,15.6,0,20244,4
Refurbished,LG 15U70N,LG,15U70N,Intel Core i7-10510U,GTX 1050,16,512,SSD,15.6,0,6492,5030
Refurbished,LG Gram 13Z990-G,LG,Gram,Intel Core i5-8265U,Integrated,8,256,SSD,13.3,0,5861,4
Refurbished,LG Gram 14Z90P,LG,Gram,Intel Evo Core i5-1135G7,Intel Iris Xe,8,512,SSD,14.0,0,9564,4
Refurbished,LG Gram 17Z90P,LG,Gram,Intel Core i7-1165G7,Intel Iris Xe,32,1000,SSD,17.0,0,10011,4
Refurbished,Lenovo IdeaPad 1 15ADA7,Lenovo,IdeaPad,AMD Ryzen 5 3500U,Integrated,8,512,SSD,15.6,0,6868,4
Refurbished,Lenovo IdeaPad 3 14IIL05,Lenovo,IdeaPad,Intel Core i5-1035G1,Integrated,8,512,SSD,14.0,0,7233,4
Refurbished,Lenovo IdeaPad 3 14ITL6,Lenovo,IdeaPad,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,14.0,0,9564,4
Refurbished,Lenovo IdeaPad 3 15ADA05,Lenovo,IdeaPad,AMD 3020e,Integrated,8,256,SSD,15.6,0,2411,4
Refurbished,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,16,512,SSD,15.6,0,12868,4
Refurbished,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,512,SSD,15.6,0,12868,4
New,Lenovo IdeaPad 3 15IAU7,Lenovo,IdeaPad,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,15.6,0,12993,4
Refurbished,Lenovo IdeaPad 3 15IGL05,Lenovo,IdeaPad,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546,4
Refurbished,Lenovo IdeaPad 3 15IIL05,Lenovo,IdeaPad,Intel Core i3-1005G1,Integrated,8,256,SSD,15.6,0,4864,4
Refurbished,Lenovo IdeaPad 3i 15ITL6 Gen 6,Lenovo,IdeaPad,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
Refurbished,Lenovo IdeaPad 5 15IIL05,Lenovo,IdeaPad,Intel Core i7-1065G7,Integrated,16,512,SSD,15.6,0,8205,4
Refurbished,Lenovo IdeaPad 5 15IIL05,Lenovo,IdeaPad,Intel Core i7-1065G7,Integrated,8,512,SSD,15.6,0,8205,4
Refurbished,Lenovo IdeaPad 5 Pro 14ITL6,Lenovo,IdeaPad,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,14.0,0,9564,4
Refurbished,Lenovo IdeaPad C340-14IML,Lenovo,IdeaPad,Intel Core i7-10510U,Integrated,8,512,SSD,14.0,1,6492,4
Refurbished,Lenovo IdeaPad C340-14IWL,Lenovo,IdeaPad,Intel Core i3-8145U,Integrated,8,256,SSD,14.0,1,3783,4
Refurbished,Lenovo IdeaPad Flex 5 14ALC05,Lenovo,IdeaPad,AMD Ryzen 7 5700U,Radeon Vega 8,8,512,SSD,14.0,1,15676,4
Refurbished,Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,IdeaPad,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856,16840
Refurbished,Lenovo IdeaPad Gaming 3 15IMH05,Lenovo,IdeaPad,Intel Core i7-10750H,GTX 1650,16,512,SSD,15.6,0,11662,7878
Refurbished,Lenovo IdeaPad,Lenovo,IdeaPad,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
Refurbished,Lenovo IdeaPad S145-15IIL,Lenovo,IdeaPad,Intel Core i7-1065G7,Integrated,8,256,SSD,15.6,0,8205,4
Refurbished,Lenovo Legion 5 15ACH6-258,Lenovo,Legion,AMD Ryzen 7 5800H,RTX 3060,16,512,SSD,15.6,0,20856,16840
Refurbished,Lenovo Legion 5 15ACH6H,Lenovo,Legion,AMD Ryzen 7 5800H,RTX 3060,16,512,SSD,15.6,0,20856,16840
Refurbished,Lenovo Legion 5 15ACH6H,Lenovo,Legion,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856,16840
Refurbished,Lenovo Legion 5 15IMH05H,Lenovo,Legion,Intel Core i7-10750H,RTX 2060,16,512,SSD,15.6,0,11662,14116
Refurbished,Lenovo Legion 5 15ITH6H,Lenovo,Legion,Intel Core i7-11800H,RTX 3070,32,1000,SSD,15.6,0,20086,22238
Refurbished,Lenovo Legion 5 Pro 16IAH7H,Lenovo,Legion,Intel Core i7-12700H,RTX 3060,16,1000,SSD,16.0,0,25766,16840
Refurbished,Lenovo Legion 7 16IAX7,Lenovo,Legion,Intel Core i9-12900HX,RTX 3080,32,1000,SSD,16.0,0,33256,25128
Refurbished,Lenovo Legion Y540-15IRH,Lenovo,Legion,Intel Core i7-9750H,GTX 1660,16,256,SSD,15.6,0,10705,11659
Refurbished,Lenovo Legion Y540-15IRH-PG0,Lenovo,Legion,Intel Core i7-9750HF,GTX 1650,16,512,SSD,15.6,0,10490,7878
Refurbished,Lenovo ThinkBook 14 G2 ITL,Lenovo,ThinkBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,14.0,0,5934,4
Refurbished,Lenovo ThinkBook 14 G2 ITL,Lenovo,ThinkBook,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,14.0,0,9564,4
Refurbished,Lenovo ThinkBook 14 IIL,Lenovo,ThinkBook,Intel Core i3-1005G1,Integrated,8,256,SSD,14.0,0,4864,4
Refurbished,Lenovo ThinkBook 14,Lenovo,ThinkBook,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,14.0,0,9564,4
Refurbished,Lenovo ThinkBook 15,Lenovo,ThinkBook,AMD Ryzen 3 4300U,Integrated,8,256,SSD,15.6,0,7368,4
Refurbished,Lenovo ThinkBook 15 G2 ITL,Lenovo,ThinkBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
Refurbished,Lenovo ThinkBook 15 IIL,Lenovo,ThinkBook,Intel Core i3-1005G1,Integrated,8,256,SSD,15.6,0,4864,4
Refurbished,Lenovo ThinkPad E490,Lenovo,ThinkPad,Intel Core i5-8265U,Integrated,8,512,SSD,14.0,0,5861,4
Refurbished,Lenovo ThinkPad E590,Lenovo,ThinkPad,Intel Core i7-8565U,Integrated,8,256,SSD,15.6,0,5998,4
Refurbished,Lenovo ThinkPad L13 Yoga Gen 2 Intel Core  i5-1135G7,Lenovo,ThinkPad,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,13.3,1,9564,4
Refurbished,Lenovo ThinkPad L14,Lenovo,ThinkPad,Intel Core i5-10210U,Integrated,16,512,SSD,14.0,0,6136,4
Refurbished,Lenovo ThinkPad L390,Lenovo,ThinkPad,Intel Core i5-8265U,Integrated,8,256,SSD,13.3,0,5861,4
Refurbished,Lenovo ThinkPad L490,Lenovo,ThinkPad,Intel Core i7-8565U,Integrated,8,256,SSD,14.0,0,5998,4
Refurbished,Lenovo ThinkPad L580,Lenovo,ThinkPad,Intel Core i5-8250U,Integrated,8,256,SSD,15.6,0,5821,4
Refurbished,Lenovo ThinkPad L590,Lenovo,ThinkPad,Intel Core i5-8265U,Integrated,8,512,SSD,15.6,0,5861,4
Refurbished,Lenovo ThinkPad P52s,Lenovo,ThinkPad,Intel Core i7-8550U,Quadro P500,8,256,SSD,15.6,0,5847,1652
Refurbished,Lenovo ThinkPad T14 Gen 1,Lenovo,ThinkPad,AMD Ryzen 7 PRO 4750U,Integrated,16,512,SSD,14.0,0,14975,4
Refurbished,Lenovo ThinkPad T14,Lenovo,ThinkPad,Intel Core i5-10210U,Integrated,16,512,SSD,14.0,0,6136,4
Refurbished,Lenovo ThinkPad T14,Lenovo,ThinkPad,Intel Core i5-10210U,Integrated,8,256,SSD,14.0,0,6136,4
Refurbished,Lenovo ThinkPad T14s Gen 2,Lenovo,ThinkPad,Intel Evo Core i7-1165G7,Intel Iris Xe,16,512,SSD,14.0,0,10011,4
Refurbished,Lenovo ThinkPad T470,Lenovo,ThinkPad,Intel Core i5-7200U,Integrated,8,256,SSD,14.0,0,3371,4
Refurbished,Lenovo ThinkPad T480s,Lenovo,ThinkPad,Intel Core i7-8550U,Integrated,8,256,SSD,14.0,0,5847,4
Refurbished,Lenovo ThinkPad T490S,Lenovo,ThinkPad,Intel Core i7-8565U,Integrated,8,256,SSD,14.0,0,5998,4
Refurbished,Lenovo ThinkPad T490s,Lenovo,ThinkPad,Intel Core i7-8565U,Integrated,16,512,SSD,14.0,0,5998,4
Refurbished,Lenovo ThinkPad T580,Lenovo,ThinkPad,Intel Core i5-8250U,Integrated,8,256,SSD,15.6,0,5821,4
Refurbished,Lenovo ThinkPad X1 Carbon,Lenovo,ThinkPad,Intel Core i7-8550U,Integrated,8,512,SSD,14.0,0,5847,4
Refurbished,Lenovo ThinkPad X1 Extreme Gen 4,Lenovo,ThinkPad,Intel Core i7-11800H,RTX 3050,16,512,SSD,16.0,0,20086,9466
Refurbished,Lenovo ThinkPad X1 Yoga,Lenovo,ThinkPad,Intel Core i7-8650U,Integrated,16,512,SSD,14.0,1,6203,4
Refurbished,Lenovo ThinkPad X13 Yoga Gen 1,Lenovo,ThinkPad,Intel Core i5-10210U,Integrated,16,512,SSD,13.3,1,6136,4
Refurbished,Lenovo V14 G2 ALC,Lenovo,V14,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,256,SSD,14.0,0,12868,4
Refurbished,Lenovo V14 G2 ITL,Lenovo,V14,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,14.0,0,9564,4
Refurbished,Lenovo V15 ADA,Lenovo,V15,AMD 3020E,Integrated,8,256,SSD,15.6,0,2411,4
Refurbished,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,15.6,0,9564,4
Refurbished,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,15.6,0,10011,4
Refurbished,Lenovo V15,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
Refurbished,Lenovo V330-15IKB,Lenovo,V330,Intel Core i3-8130U,Integrated,4,128,SSD,15.6,0,3536,4
Refurbished,Lenovo Yoga 9 14ITL5,Lenovo,Yoga,Intel Evo Core i7-1185G7,Integrated,16,1000,SSD,14.0,1,10178,4
Refurbished,Lenovo Yoga C930-13IKB,Lenovo,Yoga,Intel Core i5-8250U,Integrated,8,512,SSD,13.9,1,5821,4
Refurbished,Lenovo Yoga Creator 7 15IMH05,Lenovo,Yoga,Intel Core i7-10750H,GTX 1650,16,512,SSD,15.6,0,11662,7878
Refurbished,Lenovo Yoga S940-14IIL,Lenovo,Yoga,Intel Core i7-1065G7,Integrated,16,1000,SSD,14.0,0,8205,4
Refurbished,MSI Alpha 15 A3DDK-001XES,MSI,Alpha,AMD Ryzen 7 3750H,Radeon Pro 5500M,16,512,SSD,15.6,0,8046,6723
Refurbished,MSI Alpha 15 A4DEK-006XES,MSI,Alpha,AMD Ryzen 7 4800H,Integrated,16,512,SSD,15.6,0,18279,4
Refurbished,MSI Bravo 15 B5ED-015XES,MSI,Bravo,AMD Ryzen 7 5800H,RX 6500M,16,1000,SSD,15.6,0,20856,7537
Refurbished,MSI Creator 15 A10SET-082ES,MSI,Creator,Intel Core i7-10750H,RTX 2060,32,1000,SSD,15.6,1,11662,14116
Refurbished,MSI Creator 15 A10SF-018ES,MSI,Creator,Intel Core i7-10875H,RTX 2070,32,1000,SSD,15.6,0,14676,16101
Refurbished,MSI Creator 17 A10SFS-625ES,MSI,Creator,Intel Core i7-10875H,RTX 2070,32,1000,SSD,17.3,0,14676,16101
Refurbished,MSI Creator Pro M15 A11UIS-846XES,MSI,Creator,Intel Core i7-11800H,RTX A1000,16,512,SSD,15.6,0,20086,10607
Refurbished,MSI Creator Pro Z17 A12UKST-203ES,MSI,Creator,Intel Core i7-12700H,RTX A3000,32,1000,SSD,17.0,1,25766,13692
Refurbished,MSI Creator Z16 A11UE-020XES,MSI,Creator,Intel Core i7-11800H,RTX 3060,32,1000,SSD,16.0,0,20086,16840
Refurbished,MSI Creator Z16 A11UE-088XES,MSI,Creator,Intel Core i7-11800H,RTX 3060,16,1000,SSD,16.0,0,20086,16840
Refurbished,MSI Creator Z16 A12UET-011ES,MSI,Creator,Intel Core i7-12700H,RTX 3060,32,1000,SSD,16.0,1,25766,16840
Refurbished,MSI Creator Z16P B12UGST-030ES,MSI,Creator,Intel Core i9-12900H,RTX 3070,64,2000,SSD,16.0,1,27500,22238
Refurbished,MSI Creator Z17 A12UHST-027ES,MSI,Creator,Intel Core i9-12900H,RTX 3080,64,2000,SSD,17.0,1,27500,25128
Refurbished,MSI Creator Z17 A12UHT-034ES,MSI,Creator,Intel Core i9-12900H,RTX 3080,32,2000,SSD,17.0,1,27500,25128
Refurbished,MSI Crosshair 15 Rainbow Six Extraction Edition B12UGZ-080ES,MSI,Crosshair,Intel Core i7-12700H,RTX 3070,32,1000,SSD,15.6,0,25766,22238
Refurbished,MSI Delta 15 A5EFK-011XES,MSI,Delta,AMD Ryzen 9 5900HX,RX 6700M,16,1000,SSD,15.6,0,22369,13609
Refurbished,MSI GE66 Raider 10SFS-624ES,MSI,Raider,Intel Core i7-10875H,RTX 2070,32,1000,SSD,15.6,0,14676,16101
Refurbished,MSI GE66 Raider 10UE-404XES,MSI,Raider,Intel Core i7-10870H,RTX 3060,32,1000,SSD,15.6,0,14215,16840
Refurbished,MSI GE66 Raider 10UG-403XES,MSI,Raider,Intel Core i7-10870H,RTX 3070,32,1000,SSD,15.6,0,14215,22238
Refurbished,MSI GE66 Raider 10UG-602ES,MSI,Raider,Intel Core i9-10980HK,RTX 3070,32,1000,SSD,15.6,0,15239,22238
Refurbished,MSI GE66 Raider 10UG-605ES,MSI,Raider,Intel Core i7-10870H,RTX 3070,32,1000,SSD,15.6,0,14215,22238
Refurbished,MSI GE66 Raider 10UH-068ES,MSI,Raider,Intel Core i7-10870H,RTX 3080,32,1000,SSD,15.6,0,14215,25128
Refurbished,MSI GE66 Raider 11UH-463XES,MSI,Raider,Intel Core i7-11800H,RTX 3080,32,1000,SSD,15.6,0,20086,25128
Refurbished,MSI GE75 Raider 9SG-1203XES,MSI,Raider,Intel Core i7-9750H,RTX 2080,32,1000,SSD,17.3,0,10705,18750
Refurbished,MSI GE76 Raider 10UH-061ES,MSI,Raider,Intel Core i7-10870H,RTX 3080,32,1000,SSD,17.3,0,14215,25128
Refurbished,MSI GE76 Raider 11UG-236ES,MSI,Raider,Intel Core i7-11800H,RTX 3070,32,1000,SSD,17.3,0,20086,22238
Refurbished,MSI GF63 Thin 10SCXR-405XES,MSI,Thin,Intel Core i7-10750H,GTX 1650,16,512,SSD,15.6,0,11662,7878
Refurbished,MSI GF63 Thin 9SC-047XES,MSI,Thin,Intel Core i7-9750H,GTX 1650,16,512,SSD,15.6,0,10705,7878
Refurbished,MSI GF65 Thin 10SER-884XES,MSI,Thin,Intel Core i7-10750H,RTX 2060,16,512,SSD,15.6,0,11662,14116
Refurbished,MSI GF65 Thin 10UE-274XES,MSI,Thin,Intel Core i5-10500H,RTX 3060,16,512,SSD,15.6,0,11131,16840
Refurbished,MSI GF65 Thin 9SD-072XES,MSI,Thin,Intel Core i7-9750H,GTX 1660,16,512,SSD,15.6,0,10705,11659
Refurbished,MSI GF75 Thin 10SER-427XES,MSI,Thin,Intel Core i7-10750H,RTX 2060,16,512,SSD,17.3,0,11662,14116
Refurbished,MSI GF75 Thin 10UE-017XES,MSI,Thin,Intel Core i7-10750H,RTX 3060,16,512,SSD,17.3,0,11662,16840
Refurbished,MSI GL65 9SEK-210XES,MSI,GL65,Intel Core i7-9750H,RTX 2060,16,512,SSD,15.6,0,10705,14116
Refurbished,MSI GL65 Leopard 10SDK-600XES,MSI,Leopard,Intel Core i7-10750H,GTX 1660,16,1000,SSD,15.6,0,11662,11659
Refurbished,MSI GL65 Leopard 10SFR-483XES,MSI,Leopard,Intel Core i7-10750H,RTX 2070,16,512,SSD,15.6,0,11662,16101
Refurbished,MSI GL65 Leopard 10SFSK-280XES,MSI,Leopard,Intel Core i7-10750H,RTX 2070,16,1000,SSD,15.6,0,11662,16101
Refurbished,MSI GL75 9SEK-074XES,MSI,GL75,Intel Core i7-9750H,RTX 2060,16,1000,SSD,17.3,0,10705,14116
Refurbished,MSI GL75 Leopard 10SEK-040XES,MSI,Leopard,Intel Core i7-10750H,RTX 2060,16,1000,SSD,17.3,0,11662,14116
Refurbished,MSI GL75 Leopard 10SEK-261XES,MSI,Leopard,Intel Core i7-10750H,RTX 2060,16,1000,SSD,17.3,0,11662,14116
Refurbished,MSI GL75 Leopard 10SFK-060XES,MSI,Leopard,Intel Core i7-10750H,RTX 2070,16,1000,SSD,17.3,0,11662,16101
Refurbished,MSI GP65 Leopard 10SDK-817XES,MSI,Leopard,Intel Core i7-10870H,GTX 1660,16,512,SSD,15.6,0,14215,11659
Refurbished,MSI GP66 Leopard 10UE-226XES,MSI,Leopard,Intel Core i7-10750H,RTX 3060,16,1000,SSD,15.6,0,11662,16840
Refurbished,MSI GP66 Leopard 10UE-484XES,MSI,Leopard,Intel Core i7-10750H,RTX 3060,16,1000,SSD,15.6,0,11662,16840
Refurbished,MSI GP66 Leopard 11UG-089XES,MSI,Leopard,Intel Core i7-11800H,RTX 3070,32,1000,SSD,15.6,0,20086,22238
Refurbished,MSI GP75 Leopard 9SF-1037XES,MSI,Leopard,Intel Core i7-9750H,RTX 2070,16,1000,SSD,17.3,0,10705,16101
Refurbished,MSI GP76 Leopard 10UG-066XES,MSI,Leopard,Intel Core i7-10870H,RTX 3070,16,1000,SSD,17.3,0,14215,22238
Refurbished,MSI GP76 Leopard 11UG-238ES,MSI,Leopard,Intel Core i7-11800H,RTX 3070,16,1000,SSD,17.3,0,20086,22238
Refurbished,MSI GP76 Leopard 11UG-239XES,MSI,Leopard,Intel Core i7-11800H,RTX 3070,16,1000,SSD,17.3,0,20086,22238
